calc_id,boundary_condition_NZ,boundary_condition_X,boundary_condition_Y,boundary_condition_NX,boundary_condition_NY,boundary_condition_Z,load_time,rock_young_constant,rock_alpha_constant,concrete_init_temp,concrete_cheat,concrete_dt,concrete_norm_coeff,concrete_young_constant,concrete_alpha_constant,concrete_strength_time,steel_init_temp,bentonite_init_temp,bentonite_cheat,bentonite_dt,bentonite_young_constant,bentonite_alpha_constant,rw_init_temp,rw_cheat,rw_dt,rw_young_constant,rw_alpha_constant,rw_norm_coeff
1998,2269238281.25,7142871093.75,8671093750.0,8917910156.25,10486093750.0,2007246093.75,5.524150390625,43259179687.5,6.9822265624999996e-06,17.74609375,2330.91796875,1.3497656249999999,0.9881835937500001,8416015625.0,1.177763671875e-05,1669781.25,34.822265625,40.4140625,1247.59765625,1.1197265625,5268554687.5,7.9994140625e-06,44.9609375,946.09375,2.70890625,11462890625.0,4.4892578125e-06,0.97724609375
1999,2269238281.25,7142871093.75,8671093750.0,8917910156.25,10486093750.0,2007246093.75,5.524150390625,43259179687.5,6.9822265624999996e-06,17.74609375,2330.91796875,1.3497656249999999,0.9881835937500001,8416015625.0,1.177763671875e-05,1669781.25,34.822265625,42.9140625,1052.51953125,1.1197265625,5268554687.5,7.9994140625e-06,44.9609375,946.09375,2.70890625,11462890625.0,4.4892578125e-06,0.97724609375
2000,2269238281.25,7142871093.75,8671093750.0,8917910156.25,10486093750.0,2007246093.75,5.524150390625,43259179687.5,6.9822265624999996e-06,17.74609375,2330.91796875,1.3497656249999999,0.9881835937500001,8416015625.0,1.177763671875e-05,1669781.25,34.822265625,42.9140625,1247.59765625,1.1763671875,5268554687.5,7.9994140625e-06,44.9609375,946.09375,2.70890625,11462890625.0,4.4892578125e-06,0.97724609375
2001,2269238281.25,7142871093.75,8671093750.0,8917910156.25,10486093750.0,2007246093.75,5.524150390625,43259179687.5,6.9822265624999996e-06,17.74609375,2330.91796875,1.3497656249999999,0.9881835937500001,8416015625.0,1.177763671875e-05,1669781.25,34.822265625,42.9140625,1247.59765625,1.1197265625,4823242187.5,7.9994140625e-06,44.9609375,946.09375,2.70890625,11462890625.0,4.4892578125e-06,0.97724609375
2002,2269238281.25,7142871093.75,8671093750.0,8917910156.25,10486093750.0,2007246093.75,5.524150390625,43259179687.5,6.9822265624999996e-06,17.74609375,2330.91796875,1.3497656249999999,0.9881835937500001,8416015625.0,1.177763671875e-05,1669781.25,34.822265625,42.9140625,1247.59765625,1.1197265625,5268554687.5,7.9583984375e-06,44.9609375,946.09375,2.70890625,11462890625.0,4.4892578125e-06,0.97724609375
2003,2269238281.25,7142871093.75,8671093750.0,8917910156.25,10486093750.0,2007246093.75,5.524150390625,43259179687.5,6.9822265624999996e-06,17.74609375,2330.91796875,1.3497656249999999,0.9881835937500001,8416015625.0,1.177763671875e-05,1669781.25,34.822265625,42.9140625,1247.59765625,1.1197265625,5268554687.5,7.9994140625e-06,41.8359375,946.09375,2.70890625,11462890625.0,4.4892578125e-06,0.97724609375
2004,2269238281.25,7142871093.75,8671093750.0,8917910156.25,10486093750.0,2007246093.75,5.524150390625,43259179687.5,6.9822265624999996e-06,17.74609375,2330.91796875,1.3497656249999999,0.9881835937500001,8416015625.0,1.177763671875e-05,1669781.25,34.822265625,42.9140625,1247.59765625,1.1197265625,5268554687.5,7.9994140625e-06,44.9609375,908.28125,2.70890625,11462890625.0,4.4892578125e-06,0.97724609375
2005,2269238281.25,7142871093.75,8671093750.0,8917910156.25,10486093750.0,2007246093.75,5.524150390625,43259179687.5,6.9822265624999996e-06,17.74609375,2330.91796875,1.3497656249999999,0.9881835937500001,8416015625.0,1.177763671875e-05,1669781.25,34.822265625,42.9140625,1247.59765625,1.1197265625,5268554687.5,7.9994140625e-06,44.9609375,946.09375,2.07328125,11462890625.0,4.4892578125e-06,0.97724609375
2006,2269238281.25,7142871093.75,8671093750.0,8917910156.25,10486093750.0,2007246093.75,5.524150390625,43259179687.5,6.9822265624999996e-06,17.74609375,2330.91796875,1.3497656249999999,0.9881835937500001,8416015625.0,1.177763671875e-05,1669781.25,34.822265625,42.9140625,1247.59765625,1.1197265625,5268554687.5,7.9994140625e-06,44.9609375,946.09375,2.70890625,11751953125.0,4.4892578125e-06,0.97724609375
2007,2269238281.25,7142871093.75,8671093750.0,8917910156.25,10486093750.0,2007246093.75,5.524150390625,43259179687.5,6.9822265624999996e-06,17.74609375,2330.91796875,1.3497656249999999,0.9881835937500001,8416015625.0,1.177763671875e-05,1669781.25,34.822265625,42.9140625,1247.59765625,1.1197265625,5268554687.5,7.9994140625e-06,44.9609375,946.09375,2.70890625,11462890625.0,5.6884765625e-06,0.97724609375
2008,2269238281.25,7142871093.75,8671093750.0,8917910156.25,10486093750.0,2007246093.75,5.524150390625,43259179687.5,6.9822265624999996e-06,17.74609375,2330.91796875,1.3497656249999999,0.9881835937500001,8416015625.0,1.177763671875e-05,1669781.25,34.822265625,42.9140625,1247.59765625,1.1197265625,5268554687.5,7.9994140625e-06,44.9609375,946.09375,2.70890625,11462890625.0,4.4892578125e-06,1.0674804687500001
2009,1913730468.75,8190175781.25,8616093750.0,9357714843.75,9857031250.0,2111152343.75,4.972236328125,53631445312.5,6.7935546875e-06,17.46484375,1887.94921875,1.312265625,1.06201171875,9017578125.0,1.2216503906249999e-05,1082531.25,27.955078125,40.4140625,1052.51953125,1.1763671875,4823242187.5,7.9583984375e-06,41.8359375,908.28125,2.07328125,11751953125.0,5.6884765625e-06,1.0674804687500001
2010,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2011,1533730468.75,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2012,1889238281.25,6570175781.25,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2013,1889238281.25,8762871093.75,10376093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2014,1889238281.25,8762871093.75,10431093750.0,7737714843.75,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2015,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8097031250.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2016,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1731152343.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2017,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,2.982236328125,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2018,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,43031445312.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2019,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.193554687499999e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2020,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.46484375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2021,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,2307.94921875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2022,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.072265625,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2023,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,0.96201171875,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2024,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,11017578125.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2025,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,1.011650390625e-05,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2026,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,1946531.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2027,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,33.955078125,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2028,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,32.4140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2029,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1272.51953125,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2030,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9763671875,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2031,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,5823242187.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2032,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5583984375e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2033,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,33.8359375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2034,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,748.28125,2.22890625,9462890625.0,5.4892578125e-06,1.0772460937500001
2035,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.55328125,9462890625.0,5.4892578125e-06,1.0772460937500001
2036,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9751953125.0,5.4892578125e-06,1.0772460937500001
2037,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,4.6884765625000006e-06,1.0772460937500001
2038,1889238281.25,8762871093.75,10431093750.0,7297910156.25,8726093750.0,1627246093.75,3.534150390625,53859179687.5,8.3822265625e-06,21.74609375,1910.91796875,1.1097656249999999,1.0881835937500002,10416015625.0,9.67763671875e-06,2533781.25,28.822265625,34.9140625,1027.59765625,0.9197265625,4268554687.5,6.5994140625e-06,36.9609375,786.09375,2.22890625,9462890625.0,5.4892578125e-06,0.96748046875
2039,1533730468.75,6570175781.25,10376093750.0,7737714843.75,8097031250.0,1731152343.75,2.982236328125,43031445312.5,8.193554687499999e-06,21.46484375,2307.94921875,1.072265625,0.96201171875,11017578125.0,1.011650390625e-05,1946531.25,33.955078125,32.4140625,1272.51953125,0.9763671875,5823242187.5,6.5583984375e-06,33.8359375,748.28125,2.55328125,9751953125.0,4.6884765625000006e-06,0.96748046875
2040,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2041,2198730468.75,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2042,1794238281.25,7785175781.25,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2043,1794238281.25,6737871093.75,8176093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2044,1794238281.25,6737871093.75,9111093750.0,8142714843.75,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2045,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8537031250.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2046,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,2206152343.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2047,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.464736328125,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2048,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,61581445312.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2049,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,7.1435546875e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2050,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,20.46484375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2051,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,1782.94921875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2052,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.012265625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2053,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.98701171875,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2054,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,8517578125.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2055,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.064150390625e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2056,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,1730531.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2057,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,29.455078125,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2058,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,46.4140625,1302.59765625,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2059,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1107.51953125,1.0697265625,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2060,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0263671875,5518554687.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2061,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5073242187.5,6.2494140625e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
2062,1794238281.25,6737871093.75,9111093750.0,7702910156.25,8286093750.0,1722246093.75,6.021650390625,45909179687.5,6.6322265625e-06,18.74609375,2435.91796875,1.169765625,0.9631835937500001,11916015625.0,1.0202636718749998e-05,2317781.25,27.322265625,32.9140625,1302.59765625,1.0697265625,5518554687.5,6.9083984375e-06,46.9609375,746.09375,2.3489062499999998,11962890625.0,4.2392578125e-06,0.90224609375
